FAMID	ID	PID	MID	SEX	POP	POP_SIMPLE	COUNTRY	SPOP	CONTINENT	ORDER	POP_ORDER	SPOP_ORDER	POP_COLOR	SPOP_COLOR
HG01921	HG01921	0	0	2	PEL	Peruvian	Peru	AMR	America	692	10	5	#ff0000	#ff3d3d
HG01923	HG01923	0	0	1	PEL	Peruvian	Peru	AMR	America	693	10	5	#ff0000	#ff3d3d
HG01924	HG01924	0	0	2	PEL	Peruvian	Peru	AMR	America	694	10	5	#ff0000	#ff3d3d
HG01926	HG01926	0	0	1	PEL	Peruvian	Peru	AMR	America	695	10	5	#ff0000	#ff3d3d
HG01927	HG01927	0	0	2	PEL	Peruvian	Peru	AMR	America	696	10	5	#ff0000	#ff3d3d
HG01932	HG01932	0	0	1	PEL	Peruvian	Peru	AMR	America	697	10	5	#ff0000	#ff3d3d
HG01933	HG01933	0	0	2	PEL	Peruvian	Peru	AMR	America	698	10	5	#ff0000	#ff3d3d
HG01935	HG01935	0	0	1	PEL	Peruvian	Peru	AMR	America	699	10	5	#ff0000	#ff3d3d
HG01936	HG01936	0	0	2	PEL	Peruvian	Peru	AMR	America	700	10	5	#ff0000	#ff3d3d
HG01938	HG01938	0	0	1	PEL	Peruvian	Peru	AMR	America	701	10	5	#ff0000	#ff3d3d
HG01939	HG01939	0	0	2	PEL	Peruvian	Peru	AMR	America	702	10	5	#ff0000	#ff3d3d
HG01941	HG01941	0	0	1	PEL	Peruvian	Peru	AMR	America	703	10	5	#ff0000	#ff3d3d
HG01942	HG01942	0	0	2	PEL	Peruvian	Peru	AMR	America	704	10	5	#ff0000	#ff3d3d
HG01944	HG01944	0	0	1	PEL	Peruvian	Peru	AMR	America	705	10	5	#ff0000	#ff3d3d
HG01945	HG01945	0	0	2	PEL	Peruvian	Peru	AMR	America	706	10	5	#ff0000	#ff3d3d
HG01947	HG01947	0	0	1	PEL	Peruvian	Peru	AMR	America	707	10	5	#ff0000	#ff3d3d
HG01948	HG01948	0	0	2	PEL	Peruvian	Peru	AMR	America	708	10	5	#ff0000	#ff3d3d
HG01950	HG01950	0	0	1	PEL	Peruvian	Peru	AMR	America	709	10	5	#ff0000	#ff3d3d
HG01951	HG01951	0	0	2	PEL	Peruvian	Peru	AMR	America	710	10	5	#ff0000	#ff3d3d
HG01953	HG01953	0	0	1	PEL	Peruvian	Peru	AMR	America	711	10	5	#ff0000	#ff3d3d
HG01954	HG01954	0	0	2	PEL	Peruvian	Peru	AMR	America	712	10	5	#ff0000	#ff3d3d
HG01956	HG01956	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	713	6	3	#ff9900	#ffeb33
HG01958	HG01958	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	714	6	3	#ff9900	#ffeb33
HG01961	HG01961	0	0	1	PEL	Peruvian	Peru	AMR	America	715	10	5	#ff0000	#ff3d3d
HG01965	HG01965	0	0	2	PEL	Peruvian	Peru	AMR	America	716	10	5	#ff0000	#ff3d3d
HG01967	HG01967	0	0	1	PEL	Peruvian	Peru	AMR	America	717	10	5	#ff0000	#ff3d3d
HG01968	HG01968	0	0	2	PEL	Peruvian	Peru	AMR	America	718	10	5	#ff0000	#ff3d3d
HG01970	HG01970	0	0	1	PEL	Peruvian	Peru	AMR	America	719	10	5	#ff0000	#ff3d3d
HG01971	HG01971	0	0	2	PEL	Peruvian	Peru	AMR	America	720	10	5	#ff0000	#ff3d3d
HG01973	HG01973	0	0	2	PEL	Peruvian	Peru	AMR	America	721	10	5	#ff0000	#ff3d3d
HG01974	HG01974	0	0	1	PEL	Peruvian	Peru	AMR	America	722	10	5	#ff0000	#ff3d3d
HG01976	HG01976	0	0	2	PEL	Peruvian	Peru	AMR	America	723	10	5	#ff0000	#ff3d3d
HG01977	HG01977	0	0	1	PEL	Peruvian	Peru	AMR	America	724	10	5	#ff0000	#ff3d3d
HG01979	HG01979	0	0	1	PEL	Peruvian	Peru	AMR	America	725	10	5	#ff0000	#ff3d3d
HG01980	HG01980	0	0	2	PEL	Peruvian	Peru	AMR	America	726	10	5	#ff0000	#ff3d3d
HG01982	HG01982	0	0	1	PEL	Peruvian	Peru	AMR	America	727	10	5	#ff0000	#ff3d3d
HG01985	HG01985	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	728	6	3	#ff9900	#ffeb33
HG01986	HG01986	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	729	6	3	#ff9900	#ffeb33
HG01988	HG01988	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	730	6	3	#ff9900	#ffeb33
HG01989	HG01989	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	731	6	3	#ff9900	#ffeb33
HG01990	HG01990	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	732	6	3	#ff9900	#ffeb33
HG01991	HG01991	0	0	1	PEL	Peruvian	Peru	AMR	America	733	10	5	#ff0000	#ff3d3d
HG01992	HG01992	0	0	2	PEL	Peruvian	Peru	AMR	America	734	10	5	#ff0000	#ff3d3d
HG01997	HG01997	0	0	2	PEL	Peruvian	Peru	AMR	America	735	10	5	#ff0000	#ff3d3d
HG02002	HG02002	0	0	1	PEL	Peruvian	Peru	AMR	America	736	10	5	#ff0000	#ff3d3d
HG02003	HG02003	0	0	2	PEL	Peruvian	Peru	AMR	America	737	10	5	#ff0000	#ff3d3d
HG02006	HG02006	0	0	2	PEL	Peruvian	Peru	AMR	America	738	10	5	#ff0000	#ff3d3d
HG02008	HG02008	0	0	1	PEL	Peruvian	Peru	AMR	America	739	10	5	#ff0000	#ff3d3d
HG02009	HG02009	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	740	6	3	#ff9900	#ffeb33
HG02010	HG02010	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	741	6	3	#ff9900	#ffeb33
HG02012	HG02012	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	742	6	3	#ff9900	#ffeb33
HG02013	HG02013	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	743	6	3	#ff9900	#ffeb33
HG02014	HG02014	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	744	6	3	#ff9900	#ffeb33
HG02016	HG02016	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	745	16	1	#00cc33	#adff33
HG02017	HG02017	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	746	16	1	#00cc33	#adff33
HG02019	HG02019	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	747	16	1	#00cc33	#adff33
HG02020	HG02020	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	748	16	1	#00cc33	#adff33
HG02023	HG02023	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	749	16	1	#00cc33	#adff33
HG02025	HG02025	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	750	16	1	#00cc33	#adff33
HG02026	HG02026	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	751	16	1	#00cc33	#adff33
HG02028	HG02028	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	752	16	1	#00cc33	#adff33
HG02029	HG02029	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	753	16	1	#00cc33	#adff33
HG02031	HG02031	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	754	16	1	#00cc33	#adff33
HG02032	HG02032	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	755	16	1	#00cc33	#adff33
HG02035	HG02035	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	756	16	1	#00cc33	#adff33
HG02040	HG02040	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	757	16	1	#00cc33	#adff33
HG02047	HG02047	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	758	16	1	#00cc33	#adff33
HG02048	HG02048	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	759	16	1	#00cc33	#adff33
HG02049	HG02049	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	760	16	1	#00cc33	#adff33
HG02050	HG02050	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	761	16	1	#00cc33	#adff33
HG02051	HG02051	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	762	6	3	#ff9900	#ffeb33
HG02052	HG02052	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	763	6	3	#ff9900	#ffeb33
HG02053	HG02053	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	764	6	3	#ff9900	#ffeb33
HG02054	HG02054	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	765	6	3	#ff9900	#ffeb33
HG02057	HG02057	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	766	16	1	#00cc33	#adff33
HG02058	HG02058	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	767	16	1	#00cc33	#adff33
HG02060	HG02060	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	768	16	1	#00cc33	#adff33
HG02061	HG02061	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	769	16	1	#00cc33	#adff33
HG02064	HG02064	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	770	16	1	#00cc33	#adff33
HG02067	HG02067	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	771	16	1	#00cc33	#adff33
HG02069	HG02069	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	772	16	1	#00cc33	#adff33
HG02070	HG02070	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	773	16	1	#00cc33	#adff33
HG02072	HG02072	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	774	16	1	#00cc33	#adff33
HG02073	HG02073	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	775	16	1	#00cc33	#adff33
HG02075	HG02075	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	776	16	1	#00cc33	#adff33
HG02076	HG02076	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	777	16	1	#00cc33	#adff33
HG02078	HG02078	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	778	16	1	#00cc33	#adff33
HG02079	HG02079	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	779	16	1	#00cc33	#adff33
HG02081	HG02081	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	780	16	1	#00cc33	#adff33
HG02082	HG02082	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	781	16	1	#00cc33	#adff33
HG02084	HG02084	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	782	16	1	#00cc33	#adff33
HG02085	HG02085	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	783	16	1	#00cc33	#adff33
HG02086	HG02086	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	784	16	1	#00cc33	#adff33
HG02087	HG02087	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	785	16	1	#00cc33	#adff33
HG02088	HG02088	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	786	16	1	#00cc33	#adff33
HG02089	HG02089	0	0	2	PEL	Peruvian	Peru	AMR	America	787	10	5	#ff0000	#ff3d3d
HG02090	HG02090	0	0	1	PEL	Peruvian	Peru	AMR	America	788	10	5	#ff0000	#ff3d3d
HG02095	HG02095	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	789	6	3	#ff9900	#ffeb33
HG02102	HG02102	0	0	2	PEL	Peruvian	Peru	AMR	America	790	10	5	#ff0000	#ff3d3d
HG02104	HG02104	0	0	1	PEL	Peruvian	Peru	AMR	America	791	10	5	#ff0000	#ff3d3d
HG02105	HG02105	0	0	2	PEL	Peruvian	Peru	AMR	America	792	10	5	#ff0000	#ff3d3d
HG02107	HG02107	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	793	6	3	#ff9900	#ffeb33
HG02108	HG02108	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	794	6	3	#ff9900	#ffeb33
HG02111	HG02111	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	795	6	3	#ff9900	#ffeb33
HG02113	HG02113	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	796	16	1	#00cc33	#adff33
HG02116	HG02116	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	797	16	1	#00cc33	#adff33
HG02121	HG02121	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	798	16	1	#00cc33	#adff33
HG02122	HG02122	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	799	16	1	#00cc33	#adff33
HG02127	HG02127	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	800	16	1	#00cc33	#adff33
HG02128	HG02128	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	801	16	1	#00cc33	#adff33
HG02130	HG02130	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	802	16	1	#00cc33	#adff33
HG02131	HG02131	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	803	16	1	#00cc33	#adff33
HG02133	HG02133	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	804	16	1	#00cc33	#adff33
HG02134	HG02134	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	805	16	1	#00cc33	#adff33
HG02136	HG02136	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	806	16	1	#00cc33	#adff33
HG02137	HG02137	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	807	16	1	#00cc33	#adff33
HG02138	HG02138	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	808	16	1	#00cc33	#adff33
HG02139	HG02139	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	809	16	1	#00cc33	#adff33
HG02140	HG02140	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	810	16	1	#00cc33	#adff33
HG02141	HG02141	0	0	1	KHV	Kinh	Vietnam	EAS	East_Asia	811	16	1	#00cc33	#adff33
HG02142	HG02142	0	0	2	KHV	Kinh	Vietnam	EAS	East_Asia	812	16	1	#00cc33	#adff33
HG02143	HG02143	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	813	6	3	#ff9900	#ffeb33
HG02144	HG02144	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	814	6	3	#ff9900	#ffeb33
HG02146	HG02146	0	0	1	PEL	Peruvian	Peru	AMR	America	815	10	5	#ff0000	#ff3d3d
HG02147	HG02147	0	0	2	PEL	Peruvian	Peru	AMR	America	816	10	5	#ff0000	#ff3d3d
HG02150	HG02150	0	0	1	PEL	Peruvian	Peru	AMR	America	817	10	5	#ff0000	#ff3d3d
HG02151	HG02151	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	818	12	1	#339900	#adff33
HG02152	HG02152	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	819	12	1	#339900	#adff33
HG02153	HG02153	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	820	12	1	#339900	#adff33
HG02154	HG02154	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	821	12	1	#339900	#adff33
HG02155	HG02155	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	822	12	1	#339900	#adff33
HG02156	HG02156	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	823	12	1	#339900	#adff33
HG02164	HG02164	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	824	12	1	#339900	#adff33
HG02165	HG02165	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	825	12	1	#339900	#adff33
HG02166	HG02166	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	826	12	1	#339900	#adff33
HG02178	HG02178	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	827	12	1	#339900	#adff33
HG02179	HG02179	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	828	12	1	#339900	#adff33
HG02180	HG02180	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	829	12	1	#339900	#adff33
HG02181	HG02181	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	830	12	1	#339900	#adff33
HG02182	HG02182	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	831	12	1	#339900	#adff33
HG02184	HG02184	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	832	12	1	#339900	#adff33
HG02185	HG02185	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	833	12	1	#339900	#adff33
HG02186	HG02186	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	834	12	1	#339900	#adff33
HG02187	HG02187	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	835	12	1	#339900	#adff33
HG02188	HG02188	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	836	12	1	#339900	#adff33
HG02190	HG02190	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	837	12	1	#339900	#adff33
HG02215	HG02215	0	0	2	GBR	British	United_Kingdom	EUR	Europe	838	18	4	#00c5cd	#64ebff
HG02219	HG02219	0	0	1	IBS	Iberian	Spain	EUR	Europe	839	20	4	#6495ed	#64ebff
HG02220	HG02220	0	0	2	IBS	Iberian	Spain	EUR	Europe	840	20	4	#6495ed	#64ebff
HG02221	HG02221	0	0	1	IBS	Iberian	Spain	EUR	Europe	841	20	4	#6495ed	#64ebff
HG02223	HG02223	0	0	2	IBS	Iberian	Spain	EUR	Europe	842	20	4	#6495ed	#64ebff
HG02224	HG02224	0	0	1	IBS	Iberian	Spain	EUR	Europe	843	20	4	#6495ed	#64ebff
HG02230	HG02230	0	0	2	IBS	Iberian	Spain	EUR	Europe	844	20	4	#6495ed	#64ebff
HG02231	HG02231	0	0	1	IBS	Iberian	Spain	EUR	Europe	845	20	4	#6495ed	#64ebff
HG02232	HG02232	0	0	2	IBS	Iberian	Spain	EUR	Europe	846	20	4	#6495ed	#64ebff
HG02233	HG02233	0	0	1	IBS	Iberian	Spain	EUR	Europe	847	20	4	#6495ed	#64ebff
HG02235	HG02235	0	0	2	IBS	Iberian	Spain	EUR	Europe	848	20	4	#6495ed	#64ebff
HG02236	HG02236	0	0	1	IBS	Iberian	Spain	EUR	Europe	849	20	4	#6495ed	#64ebff
HG02238	HG02238	0	0	1	IBS	Iberian	Spain	EUR	Europe	850	20	4	#6495ed	#64ebff
HG02239	HG02239	0	0	2	IBS	Iberian	Spain	EUR	Europe	851	20	4	#6495ed	#64ebff
HG02250	HG02250	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	852	12	1	#339900	#adff33
HG02252	HG02252	0	0	2	PEL	Peruvian	Peru	AMR	America	853	10	5	#ff0000	#ff3d3d
HG02253	HG02253	0	0	1	PEL	Peruvian	Peru	AMR	America	854	10	5	#ff0000	#ff3d3d
HG02255	HG02255	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	855	6	3	#ff9900	#ffeb33
HG02256	HG02256	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	856	6	3	#ff9900	#ffeb33
HG02259	HG02259	0	0	1	PEL	Peruvian	Peru	AMR	America	857	10	5	#ff0000	#ff3d3d
HG02260	HG02260	0	0	2	PEL	Peruvian	Peru	AMR	America	858	10	5	#ff0000	#ff3d3d
HG02262	HG02262	0	0	1	PEL	Peruvian	Peru	AMR	America	859	10	5	#ff0000	#ff3d3d
HG02265	HG02265	0	0	1	PEL	Peruvian	Peru	AMR	America	860	10	5	#ff0000	#ff3d3d
HG02266	HG02266	0	0	2	PEL	Peruvian	Peru	AMR	America	861	10	5	#ff0000	#ff3d3d
HG02271	HG02271	0	0	1	PEL	Peruvian	Peru	AMR	America	862	10	5	#ff0000	#ff3d3d
HG02272	HG02272	0	0	2	PEL	Peruvian	Peru	AMR	America	863	10	5	#ff0000	#ff3d3d
HG02274	HG02274	0	0	1	PEL	Peruvian	Peru	AMR	America	864	10	5	#ff0000	#ff3d3d
HG02275	HG02275	0	0	2	PEL	Peruvian	Peru	AMR	America	865	10	5	#ff0000	#ff3d3d
HG02277	HG02277	0	0	1	PEL	Peruvian	Peru	AMR	America	866	10	5	#ff0000	#ff3d3d
HG02278	HG02278	0	0	2	PEL	Peruvian	Peru	AMR	America	867	10	5	#ff0000	#ff3d3d
HG02281	HG02281	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	868	6	3	#ff9900	#ffeb33
HG02282	HG02282	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	869	6	3	#ff9900	#ffeb33
HG02283	HG02283	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	870	6	3	#ff9900	#ffeb33
HG02284	HG02284	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	871	6	3	#ff9900	#ffeb33
HG02285	HG02285	0	0	1	PEL	Peruvian	Peru	AMR	America	872	10	5	#ff0000	#ff3d3d
HG02286	HG02286	0	0	2	PEL	Peruvian	Peru	AMR	America	873	10	5	#ff0000	#ff3d3d
HG02291	HG02291	0	0	1	PEL	Peruvian	Peru	AMR	America	874	10	5	#ff0000	#ff3d3d
HG02292	HG02292	0	0	2	PEL	Peruvian	Peru	AMR	America	875	10	5	#ff0000	#ff3d3d
HG02298	HG02298	0	0	2	PEL	Peruvian	Peru	AMR	America	876	10	5	#ff0000	#ff3d3d
HG02299	HG02299	0	0	1	PEL	Peruvian	Peru	AMR	America	877	10	5	#ff0000	#ff3d3d
HG02301	HG02301	0	0	2	PEL	Peruvian	Peru	AMR	America	878	10	5	#ff0000	#ff3d3d
HG02304	HG02304	0	0	1	PEL	Peruvian	Peru	AMR	America	879	10	5	#ff0000	#ff3d3d
HG02307	HG02307	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	880	6	3	#ff9900	#ffeb33
HG02308	HG02308	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	881	6	3	#ff9900	#ffeb33
HG02309	HG02309	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	882	6	3	#ff9900	#ffeb33
HG02312	HG02312	0	0	2	PEL	Peruvian	Peru	AMR	America	883	10	5	#ff0000	#ff3d3d
HG02314	HG02314	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	884	6	3	#ff9900	#ffeb33
HG02315	HG02315	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	885	6	3	#ff9900	#ffeb33
HG02317	HG02317	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	886	6	3	#ff9900	#ffeb33
HG02318	HG02318	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	887	6	3	#ff9900	#ffeb33
HG02322	HG02322	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	888	6	3	#ff9900	#ffeb33
HG02323	HG02323	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	889	6	3	#ff9900	#ffeb33
HG02325	HG02325	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	890	6	3	#ff9900	#ffeb33
HG02330	HG02330	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	891	6	3	#ff9900	#ffeb33
HG02332	HG02332	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	892	6	3	#ff9900	#ffeb33
HG02334	HG02334	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	893	6	3	#ff9900	#ffeb33
HG02337	HG02337	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	894	6	3	#ff9900	#ffeb33
HG02339	HG02339	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	895	6	3	#ff9900	#ffeb33
HG02343	HG02343	0	0	1	ACB	African-Caribbean	Barbados	AFR	Africa	896	6	3	#ff9900	#ffeb33
HG02345	HG02345	0	0	2	PEL	Peruvian	Peru	AMR	America	897	10	5	#ff0000	#ff3d3d
HG02348	HG02348	0	0	2	PEL	Peruvian	Peru	AMR	America	898	10	5	#ff0000	#ff3d3d
HG02351	HG02351	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	899	12	1	#339900	#adff33
HG02353	HG02353	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	900	12	1	#339900	#adff33
HG02355	HG02355	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	901	12	1	#339900	#adff33
HG02356	HG02356	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	902	12	1	#339900	#adff33
HG02360	HG02360	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	903	12	1	#339900	#adff33
HG02364	HG02364	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	904	12	1	#339900	#adff33
HG02367	HG02367	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	905	12	1	#339900	#adff33
HG02371	HG02371	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	906	12	1	#339900	#adff33
HG02373	HG02373	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	907	12	1	#339900	#adff33
HG02374	HG02374	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	908	12	1	#339900	#adff33
HG02375	HG02375	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	909	12	1	#339900	#adff33
HG02379	HG02379	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	910	12	1	#339900	#adff33
HG02380	HG02380	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	911	12	1	#339900	#adff33
HG02382	HG02382	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	912	12	1	#339900	#adff33
HG02383	HG02383	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	913	12	1	#339900	#adff33
HG02384	HG02384	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	914	12	1	#339900	#adff33
HG02385	HG02385	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	915	12	1	#339900	#adff33
HG02386	HG02386	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	916	12	1	#339900	#adff33
HG02389	HG02389	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	917	12	1	#339900	#adff33
HG02390	HG02390	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	918	12	1	#339900	#adff33
HG02391	HG02391	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	919	12	1	#339900	#adff33
HG02392	HG02392	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	920	12	1	#339900	#adff33
HG02394	HG02394	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	921	12	1	#339900	#adff33
HG02395	HG02395	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	922	12	1	#339900	#adff33
HG02396	HG02396	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	923	12	1	#339900	#adff33
HG02397	HG02397	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	924	12	1	#339900	#adff33
HG02398	HG02398	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	925	12	1	#339900	#adff33
HG02399	HG02399	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	926	12	1	#339900	#adff33
HG02401	HG02401	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	927	12	1	#339900	#adff33
HG02402	HG02402	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	928	12	1	#339900	#adff33
HG02406	HG02406	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	929	12	1	#339900	#adff33
HG02407	HG02407	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	930	12	1	#339900	#adff33
HG02408	HG02408	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	931	12	1	#339900	#adff33
HG02409	HG02409	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	932	12	1	#339900	#adff33
HG02410	HG02410	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	933	12	1	#339900	#adff33
HG02419	HG02419	0	0	2	ACB	African-Caribbean	Barbados	AFR	Africa	934	6	3	#ff9900	#ffeb33
